posicion,etiqueta
02020580802,
02020590101,
02020590102,
02020590201,30557690100921078414
02020590202,30557690101831031254
02020590301,
02020590302,
02020590401,
02020590402,
02020590501,
02020590502,
02020590601,
02020590602,
02020590701,
02020590702,
02020590801,
02020590802,
02020600101,
02020600102,
02020600201,
02020600202,
02020600301,
02020600302,
02020600401,
02020600402,
02020600501,
02020600502,
02020600601,
02020600602,
02020600701,
02020600702,
02020600801,
02020600802,
03010010101,
03010010102,
03010010201,
03010010202,
03010010301,
03010010302,
03010010401,
03010010402,
03010010501,30557690101224067623
03010010502,30557690100112094173
03010010601,30557690100213011879
03010010602,30557690101527032304
03010010701,
03010010702,
03010010801,30557690101628027511
03010010802,30557690100314021682
03010020101,
03010020102,
03010020201,
03010020202,
03010020301,
03010020302,
03010020401,30557690101123010162
03010020402,30557690101729047693
03010020501,
03010020502,
03010020601,
03010020602,
03010020701,
03010020702,
03010020801,30557690101123058236
03010020802,30557690100314086502
03010030101,
03010030102,
03010030201,
03010030202,
03010030301,
03010030302,
03010030401,
03010030402,
03010030501,
03010030502,
03010030601,
03010030602,
03010030701,
03010030702,
03010030801,
03010030802,
03010040101,
03010040102,
03010040201,
03010040202,
03010040301,
03010040302,
03010040401,
03010040402,
03010040501,
03010040502,
03010040601,
03010040602,
03010040701,
03010040702,
03010040801,
03010040802,
03010050101,
03010050102,
03010050201,30557690100921011002
03010050202,30557690101426019921
03010050301,
03010050302,
03010050401,
03010050402,
03010050501,
03010050502,
03010050601,
03010050602,
03010050701,
03010050702,
03010050801,
03010050802,
03010060101,
03010060102,
03010060201,30557690100819022247
03010060202,30557690100921038080
03010060301,
03010060302,
03010060401,
03010060402,
03010060501,
03010060502,
03010060601,
03010060602,
03010060701,
03010060702,
03010060801,30557690100011072233
03010060802,30557690100819093999
03010070101,
03010070102,
03010070201,
03010070202,
03010070301,30557690100213034069
03010070302,30557690100617072804
03010070401,
03010070402,
03010070501,
03010070502,
03010070601,
03010070602,
03010070701,
03010070702,
03010070801,
03010070802,
03010080101,
03010080102,
03010080201,
03010080202,
03010080301,
03010080302,
03010080401,
03010080402,
03010080501,
03010080502,
03010080601,30557690100314026066
03010080602,30557690101729034940
03010080701,30557690101729072181
03010080702,30557690100819024732
03010080801,30557690101426090412
03010080802,30557690100314071720
03010090101,30557690101729024649
03010090102,30557690100011015353
03010090201,
03010090202,
03010090301,
03010090302,
03010090401,
03010090402,
03010090501,
03010090502,
03010090601,30557690100617033439
03010090602,30557690101426050474
03010090701,30557690101527016452
03010090702,30557690101729088317
03010090801,
03010090802,
03010100101,
03010100102,
03010100201,30557690101224015854
03010100202,30557690100314039624
03010100301,
03010100302,
03010100401,
03010100402,
03010100501,
03010100502,
03010100601,30557690100112058037
03010100602,30557690101932058845
03010100701,30557690100617066924
03010100702,30557690100617083492
03010100801,
03010100802,
03010110101,30557690101022032905
03010110102,30557690101527096899
03010110201,
03010110202,
03010110301,30557690100718026033
03010110302,30557690100112057959
03010110401,30557690100921075685
03010110402,30557690101628082938
03010110501,
03010110502,
03010110601,
03010110602,
03010110701,
03010110702,
03010110801,
03010110802,
03010120101,
03010120102,
03010120201,
03010120202,
03010120301,
03010120302,
03010120401,30557690101628062770
03010120402,30557690101527042423
03010120501,
03010120502,
03010120601,30557690101325011743
03010120602,30557690101831010238
03010120701,30557690101831019072
03010120702,30557690101831017301
03010120801,
03010120802,
03010130101,
03010130102,
03010130201,
03010130202,
03010130301,
03010130302,
03010130401,30557690100819032146
03010130402,30557690101022027183
03010130501,30557690100921077421
03010130502,30557690101022062686
03010130601,30557690100011024906
03010130602,30557690101831084006
03010130701,
03010130702,
03010130801,
03010130802,
03010140101,
03010140102,
03010140201,30557690101729091050
03010140202,30557690101527024624
03010140301,
03010140302,
03010140401,
03010140402,
03010140501,
03010140502,
03010140601,
03010140602,
03010140701,
03010140702,
03010140801,
03010140802,
03010150101,30557690100213052901
03010150102,30557690101628028511
03010150201,
03010150202,
03010150301,
03010150302,
03010150401,
03010150402,
03010150501,
03010150502,
03010150601,30557690101729032311
03010150602,30557690100516035633
03010150701,30557690100011077110
03010150702,30557690101729088440
03010150801,
03010150802,
03010160101,30557690101932052216
03010160102,30557690101932032499
03010160201,
03010160202,
03010160301,30557690100011066304
03010160302,30557690100718059434
03010160401,
03010160402,
03010160501,30557690100314075252
03010160502,30557690100617088074
03010160601,
03010160602,
03010160701,
03010160702,
03010160801,
03010160802,
03010170101,
03010170102,
03010170201,
03010170202,
03010170301,
03010170302,
03010170401,
03010170402,
03010170501,
03010170502,
03010170601,
03010170602,
03010170701,
03010170702,
03010170801,
03010170802,
03010180101,
03010180102,
03010180201,
03010180202,
03010180301,
03010180302,
03010180401,30557690101022063298
03010180402,30557690101123069205
03010180501,
03010180502,
03010180601,
03010180602,
03010180701,30557690101022032038
03010180702,30557690100516042722
03010180801,
03010180802,
03010190101,
03010190102,
03010190201,
03010190202,
03010190301,
03010190302,
03010190401,
03010190402,
03010190501,
03010190502,
03010190601,30557690101527093170
03010190602,30557690100617085696
03010190701,
03010190702,
03010190801,
03010190802,
03010200101,
03010200102,
03010200201,
03010200202,
03010200301,
03010200302,
03010200401,
03010200402,
03010200501,30557690100112029105
03010200502,30557690101729062210
03010200601,
03010200602,
03010200701,
03010200702,
03010200801,
03010200802,
03010210101,
03010210102,
03010210201,
03010210202,
03010210301,
03010210302,
03010210401,
03010210402,
03010210501,
03010210502,
03010210601,
03010210602,
03010210701,30557690101527024926
03010210702,30557690101325052471
03010210801,
03010210802,
03010220101,
03010220102,
03010220201,
03010220202,
03010220301,
03010220302,
03010220401,
03010220402,
03010220501,
03010220502,
03010220601,30557690101831082187
03010220602,30557690101022047372
03010220701,
03010220702,
03010220801,
03010220802,
03010230101,
03010230102,
03010230201,30557690101729032570
03010230202,30557690101932089687
03010230301,30557690100617085454
03010230302,30557690100213061673
03010230401,
03010230402,
03010230501,30557690101932083009
03010230502,30557690101729082262
03010230601,
03010230602,
03010230701,
03010230702,
03010230801,30557690101628037919
03010230802,30557690100516052598
03010240101,
03010240102,
03010240201,
03010240202,
03010240301,
03010240302,
03010240401,
03010240402,
03010240501,
03010240502,
03010240601,
03010240602,
03010240701,
03010240702,
03010240801,30557690100921087506
03010240802,30557690101831036620
03010250101,30557690101022029814
03010250102,30557690101932040989
03010250201,
03010250202,
03010250301,
03010250302,
03010250401,
03010250402,
03010250501,30557690101426041294
03010250502,30557690101628077799
03010250601,
03010250602,
03010250701,
03010250702,
03010250801,
03010250802,
03010260101,
03010260102,
03010260201,
03010260202,
03010260301,
03010260302,
03010260401,30557690100921074478
03010260402,30557690101022089121
03010260501,
03010260502,
03010260601,
03010260602,
03010260701,30557690101123093655
03010260702,30557690100819052861
03010260801,
03010260802,
03010270101,
03010270102,
03010270201,
03010270202,
03010270301,
03010270302,
03010270401,
03010270402,
03010270501,
03010270502,
03010270601,
03010270602,
03010270701,
03010270702,
03010270801,
03010270802,
03010280101,
03010280102,
03010280201,30557690100112064373
03010280202,30557690101224045239
03010280301,30557690101022032248
03010280302,30557690101831065786
03010280401,
03010280402,
03010280501,
03010280502,
03010280601,30557690101831075170
03010280602,30557690101123099517
03010280701,
03010280702,
03010280801,30557690100718017462
03010280802,30557690101527026664
03010290101,
03010290102,
03010290201,30557690100011098868
03010290202,30557690100617031174
03010290301,
03010290302,
03010290401,
03010290402,
03010290501,
03010290502,
03010290601,30557690100819086587
03010290602,30557690101729041898
03010290701,
03010290702,
03010290801,30557690100213058491
03010290802,30557690101527086294
03010300101,
03010300102,
03010300201,
03010300202,
03010300301,30557690100314035527
03010300302,30557690101527016506
03010300401,
03010300402,
03010300501,
03010300502,
03010300601,
03010300602,
03010300701,30557690101932024564
03010300702,30557690100314097788
03010300801,
03010300802,
03010310101,
03010310102,
03010310201,
03010310202,
03010310301,
03010310302,
03010310401,
03010310402,
03010310501,
03010310502,
03010310601,
03010310602,
03010310701,
03010310702,
03010310801,
03010310802,
03010320101,
03010320102,
03010320201,
03010320202,
03010320301,
03010320302,
03010320401,
03010320402,
03010320501,30557690100718071165
03010320502,30557690100314090200
03010320601,
03010320602,
03010320701,30557690100011035867
03010320702,30557690100112049288
03010320801,
03010320802,
03010330101,30557690101325082476
03010330102,30557690100516046826
03010330201,30557690101729092573
03010330202,30557690101224043112
03010330301,
03010330302,
03010330401,
03010330402,
03010330501,
03010330502,
03010330601,
03010330602,
03010330701,
03010330702,
03010330801,
03010330802,
03010340101,
03010340102,
03010340201,
03010340202,
03010340301,
03010340302,
03010340401,
03010340402,
03010340501,
03010340502,
03010340601,
03010340602,
03010340701,
03010340702,
03010340801,
03010340802,
03010350101,
03010350102,
03010350201,
03010350202,
03010350301,
03010350302,
03010350401,
03010350402,
03010350501,
03010350502,
03010350601,
03010350602,
03010350701,30557690101831088830
03010350702,30557690101729053353
03010350801,
03010350802,
03010360101,30557690100516041922
03010360102,30557690100921057778
03010360201,30557690100921033034
03010360202,30557690100921020758
03010360301,
03010360302,
03010360401,
03010360402,
03010360501,
03010360502,
03010360601,
03010360602,
03010360701,
03010360702,
03010360801,30557690101224075268
03010360802,30557690100617067562
03010370101,30557690100718065530
03010370102,30557690101932037141
03010370201,
03010370202,
03010370301,
03010370302,
03010370401,
03010370402,
03010370501,
03010370502,
03010370601,
03010370602,
03010370701,30557690100516047576
03010370702,30557690101426068378
03010370801,30557690101325067424
03010370802,30557690100516030340
03010380101,
03010380102,
03010380201,
03010380202,
03010380301,30557690100617086119
03010380302,30557690100921034672
03010380401,
03010380402,
03010380501,
03010380502,
03010380601,
03010380602,
03010380701,
03010380702,
03010380801,
03010380802,
03010390101,
03010390102,
03010390201,
03010390202,
03010390301,
03010390302,
03010390401,
03010390402,
03010390501,30557690101325023176
03010390502,30557690100314093483
03010390601,
03010390602,
03010390701,30557690101729028746
03010390702,30557690101831046703
03010390801,
03010390802,
03010400101,
03010400102,
03010400201,
03010400202,
03010400301,
03010400302,
03010400401,
03010400402,
03010400501,
03010400502,
03010400601,30557690100921060338
03010400602,30557690101325077311
03010400701,
03010400702,
03010400801,
03010400802,
03010410101,30557690100314039054
03010410102,30557690101325099660
03010410201,30557690101729081349
03010410202,30557690101325057766
03010410301,
03010410302,
03010410401,
03010410402,
03010410501,
03010410502,
03010410601,
03010410602,
03010410701,
03010410702,
03010410801,
03010410802,
03010420101,30557690100516094057
03010420102,30557690101527026398
03010420201,30557690101426078053
03010420202,30557690100112057168
03010420301,
03010420302,
03010420401,
03010420402,
03010420501,30557690101729054021
03010420502,30557690101729042733
03010420601,
03010420602,
03010420701,
03010420702,
03010420801,
03010420802,
03010430101,
03010430102,
03010430201,30557690101527012608
03010430202,30557690101831015195
03010430301,
03010430302,
03010430401,
03010430402,
03010430501,
03010430502,
03010430601,
03010430602,
03010430701,
03010430702,
03010430801,
03010430802,
03010440101,
03010440102,
03010440201,
03010440202,
03010440301,
03010440302,
03010440401,
03010440402,
03010440501,
03010440502,
03010440601,30557690101628012710
03010440602,30557690100617038611
03010440701,
03010440702,
03010440801,
03010440802,
03010450101,
03010450102,
03010450201,
03010450202,
03010450301,
03010450302,
03010450401,30557690100213043856
03010450402,30557690101426074301
03010450501,
03010450502,
03010450601,
03010450602,
03010450701,
03010450702,
03010450801,
03010450802,
03010460101,
03010460102,
03010460201,
03010460202,
03010460301,
03010460302,
03010460401,
03010460402,
03010460501,30557690101123039231
03010460502,30557690101628098555
03010460601,
03010460602,
03010460701,
03010460702,
03010460801,
03010460802,
03010470101,30557690101527022728
03010470102,30557690100112062440
03010470201,
03010470202,
03010470301,
03010470302,
03010470401,
03010470402,
03010470501,30557690101932023594
03010470502,30557690100213093713
03010470601,
03010470602,
03010470701,30557690100617053533
03010470702,30557690101831073963
03010470801,
03010470802,
03010480101,
03010480102,
03010480201,
03010480202,
03010480301,
03010480302,
03010480401,
03010480402,
03010480501,
03010480502,
03010480601,
03010480602,
03010480701,
03010480702,
03010480801,
03010480802,
03010490101,
03010490102,
03010490201,30557690100112043477
03010490202,30557690100011065994
03010490301,30557690101527027018
03010490302,30557690101123034459
03010490401,
03010490402,
03010490501,
03010490502,
03010490601,30557690100213049944
03010490602,30557690100718016181
03010490701,
03010490702,
03010490801,30557690100213028867
03010490802,30557690100011047640
03010500101,
03010500102,
03010500201,
03010500202,
03010500301,
03010500302,
03010500401,
03010500402,
03010500501,
03010500502,
03010500601,30557690101426023818
03010500602,30557690101426063058
03010500701,
03010500702,
03010500801,
03010500802,
03010510101,
03010510102,
03010510201,
03010510202,
03010510301,
03010510302,
03010510401,
03010510402,
03010510501,
03010510502,
03010510601,
03010510602,
03010510701,30557690101224070772
03010510702,30557690101729011331
03010510801,
03010510802,
03010520101,30557690100516057086
03010520102,30557690100617076421
03010520201,
03010520202,
03010520301,
03010520302,
03010520401,
03010520402,
03010520501,
03010520502,
03010520601,
03010520602,
03010520701,
03010520702,
03010520801,30557690101123080706
03010520802,30557690100617035027
03010530101,30557690101527014974
03010530102,30557690101729073584
03010530201,
03010530202,
03010530301,
03010530302,
03010530401,
03010530402,
03010530501,
03010530502,
03010530601,
03010530602,
03010530701,
03010530702,
03010530801,30557690101325081225
03010530802,30557690100011038092
03010540101,
03010540102,
03010540201,
03010540202,
03010540301,
03010540302,
03010540401,
03010540402,
03010540501,
03010540502,
03010540601,
03010540602,
03010540701,
03010540702,
03010540801,
03010540802,
03010550101,30557690101123079909
03010550102,30557690101932013195
03010550201,
03010550202,
03010550301,
03010550302,
03010550401,
03010550402,
03010550501,
03010550502,
03010550601,
03010550602,
03010550701,
03010550702,
03010550801,
03010550802,
03010560101,
03010560102,
03010560201,30557690101729067328
03010560202,30557690101527036318
03010560301,
03010560302,
03010560401,
03010560402,
03010560501,
03010560502,
03010560601,
03010560602,
03010560701,
03010560702,
03010560801,
03010560802,
03010570101,
03010570102,
03010570201,
03010570202,
03010570301,
03010570302,
03010570401,
03010570402,
03010570501,
03010570502,
03010570601,
03010570602,
03010570701,
03010570702,
03010570801,
03010570802,
03010580101,
03010580102,
03010580201,
03010580202,
03010580301,30557690101426039651
03010580302,30557690101527077621
03010580401,
03010580402,
03010580501,30557690101426039547
03010580502,30557690101527059615
03010580601,30557690101628094591
03010580602,30557690101729020392
03010580701,
03010580702,
03010580801,
03010580802,
03010590101,
03010590102,
03010590201,
03010590202,
03010590301,
03010590302,
03010590401,
03010590402,
03010590501,
03010590502,
03010590601,
03010590602,
03010590701,
03010590702,
03010590801,
03010590802,
03010600101,
03010600102,
03010600201,
03010600202,
03010600301,
03010600302,
03010600401,
03010600402,
03010600501,30557690101325053323
03010600502,30557690101022053265
03010600601,
03010600602,
03010600701,30557690101932053137
03010600702,30557690101527043557
03010600801,
03010600802,
03020010101,30557690100617018006
03020010102,30557690100516026889
03020010201,
03020010202,
03020010301,
03020010302,
03020010401,
03020010402,
03020010501,
03020010502,
03020010601,
03020010602,
03020010701,
03020010702,
03020010801,
03020010802,
03020020101,
03020020102,
03020020201,
03020020202,
03020020301,
03020020302,
03020020401,30557690100718027484
03020020402,30557690100213092186
03020020501,
03020020502,
03020020601,
03020020602,
03020020701,
03020020702,
03020020801,
03020020802,
03020030101,
03020030102,
03020030201,
03020030202,
03020030301,
03020030302,
03020030401,
03020030402,
03020030501,
03020030502,
03020030601,
03020030602,
03020030701,
03020030702,
03020030801,
03020030802,
03020040101,
03020040102,
03020040201,
03020040202,
03020040301,
03020040302,
03020040401,
03020040402,
03020040501,
03020040502,
03020040601,
03020040602,
03020040701,
03020040702,
03020040801,
03020040802,
03020050101,
03020050102,
03020050201,
03020050202,
03020050301,
03020050302,
03020050401,
03020050402,
03020050501,
03020050502,
03020050601,
03020050602,
03020050701,
03020050702,
03020050801,30557690100213059106
03020050802,30557690101831086955
03020060101,
03020060102,
03020060201,30557690100213029404
03020060202,30557690101123056766
03020060301,
03020060302,
03020060401,
03020060402,
03020060501,
03020060502,
03020060601,
03020060602,
03020060701,
03020060702,
03020060801,
03020060802,
03020070101,
03020070102,
03020070201,
03020070202,
03020070301,30557690101628012809
03020070302,30557690100516082588
03020070401,30557690100213011386
03020070402,30557690100415090337
03020070501,30557690100921041704
03020070502,30557690101932064665
03020070601,30557690101729028842
03020070602,30557690100112054787
03020070701,
03020070702,
03020070801,
03020070802,
03020080101,
03020080102,
03020080201,
03020080202,
03020080301,30557690100718081484
03020080302,30557690101022027511
03020080401,
03020080402,
03020080501,
03020080502,
03020080601,30557690101022071859
03020080602,30557690100415076682
03020080701,
03020080702,
03020080801,30557690100011054166
03020080802,30557690101831066783
03020090101,
03020090102,
03020090201,30557690101527063938
03020090202,30557690101022089876
03020090301,
03020090302,
03020090401,
03020090402,
03020090501,
03020090502,
03020090601,30557690100011059073
03020090602,30557690101932024330
03020090701,30557690101831086050
03020090702,30557690100921016718
03020090801,30557690100718094427
03020090802,30557690101325040424
03020100101,30557690101022088967
03020100102,30557690101426063359
03020100201,
03020100202,
03020100301,
03020100302,
03020100401,
03020100402,
03020100501,
03020100502,
03020100601,
03020100602,
03020100701,
03020100702,
03020100801,
03020100802,
03020110101,30557690101729080477
03020110102,30557690101224027671
03020110201,
03020110202,
03020110301,
03020110302,
03020110401,
03020110402,
03020110501,
03020110502,
03020110601,
03020110602,
03020110701,
03020110702,
03020110801,
03020110802,
03020120101,
03020120102,
03020120201,
03020120202,
03020120301,30557690101123018471
03020120302,30557690100213065441
03020120401,30557690101831054181
03020120402,30557690101628042583
03020120501,30557690100314060673
03020120502,30557690100718011487
03020120601,
03020120602,
03020120701,
03020120702,
03020120801,
03020120802,
03020130101,
03020130102,
03020130201,
03020130202,
03020130301,30557690101325050422
03020130302,30557690101628048357
03020130401,
03020130402,
03020130501,
03020130502,
03020130601,
03020130602,
03020130701,
03020130702,
03020130801,
03020130802,
03020140101,
03020140102,
03020140201,
03020140202,
03020140301,
03020140302,
03020140401,
03020140402,
03020140501,30557690101022024014
03020140502,30557690100516042774
03020140601,
03020140602,
03020140701,
03020140702,
03020140801,
03020140802,
03020150101,
03020150102,
03020150201,
03020150202,
03020150301,
03020150302,
03020150401,30557690101932023349
03020150402,30557690100921069702
03020150501,30557690100011071476
03020150502,30557690100921040444
03020150601,
03020150602,
03020150701,
03020150702,
03020150801,
03020150802,
03020160101,
03020160102,
03020160201,
03020160202,
03020160301,30557690101527031408
03020160302,30557690100011081546
03020160401,
03020160402,
03020160501,
03020160502,
03020160601,
03020160602,
03020160701,
03020160702,
03020160801,
03020160802,
03020170101,
03020170102,
03020170201,
03020170202,
03020170301,
03020170302,
03020170401,
03020170402,
03020170501,
03020170502,
03020170601,
03020170602,
03020170701,30557690101831043964
03020170702,30557690101325046904
03020170801,
03020170802,
03020180101,
03020180102,
03020180201,
03020180202,
03020180301,30557690100213011041
03020180302,30557690100011021034
03020180401,
03020180402,
03020180501,
03020180502,
03020180601,
03020180602,
03020180701,
03020180702,
03020180801,30557690101022088476
03020180802,30557690100718013344
03020190101,
03020190102,
03020190201,30557690101224010314
03020190202,30557690100415087938
03020190301,
03020190302,
03020190401,
03020190402,
03020190501,
03020190502,
03020190601,
03020190602,
03020190701,30557690101123085697
03020190702,30557690100617061690
03020190801,
03020190802,
03020200101,
03020200102,
03020200201,30557690100314048877
03020200202,30557690100314042085
03020200301,
03020200302,
03020200401,
03020200402,
03020200501,
03020200502,
03020200601,30557690101426027175
03020200602,30557690100011016712
03020200701,
03020200702,
03020200801,30557690101022040689
03020200802,30557690100921022581
03020210101,
03020210102,
03020210201,
03020210202,
03020210301,30557690101325061918
03020210302,30557690101932097293
03020210401,30557690101729056908
03020210402,30557690100718068977
03020210501,
03020210502,
03020210601,
03020210602,
03020210701,
03020210702,
03020210801,30557690101932021586
03020210802,30557690100213079705
03020220101,
03020220102,
03020220201,
03020220202,
03020220301,
03020220302,
03020220401,
03020220402,
03020220501,
03020220502,
03020220601,
03020220602,
03020220701,
03020220702,
03020220801,
03020220802,
03020230101,
03020230102,
03020230201,
03020230202,
03020230301,30557690101628051241
03020230302,30557690100516087920
03020230401,
03020230402,
03020230501,
03020230502,
03020230601,
03020230602,
03020230701,30557690101325016361
03020230702,30557690100112048463
03020230801,
03020230802,
03020240101,
03020240102,
03020240201,30557690100819013529
03020240202,30557690100415022982
03020240301,30557690101123063164
03020240302,30557690101628010327
03020240401,
03020240402,
03020240501,
03020240502,
03020240601,
03020240602,
03020240701,
03020240702,
03020240801,
03020240802,
03020250101,
03020250102,
03020250201,
03020250202,
03020250301,
03020250302,
03020250401,
03020250402,
03020250501,
03020250502,
03020250601,
03020250602,
03020250701,
03020250702,
03020250801,
03020250802,
03020260101,
03020260102,
03020260201,30557690100011045676
03020260202,30557690100516046687
03020260301,
03020260302,
03020260401,
03020260402,
03020260501,
03020260502,
03020260601,30557690101932015008
03020260602,30557690100718055067
03020260701,
03020260702,
03020260801,
03020260802,
03020270101,
03020270102,
03020270201,
03020270202,
03020270301,
03020270302,
03020270401,
03020270402,
03020270501,
03020270502,
03020270601,
03020270602,
03020270701,
03020270702,
03020270801,
03020270802,
03020280101,
03020280102,
03020280201,
03020280202,
03020280301,
03020280302,
03020280401,
03020280402,
03020280501,30557690100213045491
03020280502,30557690100213035142
03020280601,
03020280602,
03020280701,
03020280702,
03020280801,
03020280802,
03020290101,
03020290102,
03020290201,
03020290202,
03020290301,
03020290302,
03020290401,
03020290402,
03020290501,30557690100819041762
03020290502,30557690101831048939
03020290601,
03020290602,
03020290701,30557690100617015163
03020290702,30557690101123080018
03020290801,
03020290802,
03020300101,
03020300102,
03020300201,30557690101831073798
03020300202,30557690101527030769
03020300301,30557690100213070336
03020300302,30557690100112094612
03020300401,
03020300402,
03020300501,
03020300502,
03020300601,
03020300602,
03020300701,
03020300702,
03020300801,
03020300802,
03020310101,
03020310102,
03020310201,
03020310202,
03020310301,
03020310302,
03020310401,30557690100415019327
03020310402,30557690101729045188
03020310501,
03020310502,
03020310601,
03020310602,
03020310701,
03020310702,
03020310801,
03020310802,
03020320101,
03020320102,
03020320201,
03020320202,
03020320301,
03020320302,
03020320401,
03020320402,
03020320501,
03020320502,
03020320601,
03020320602,
03020320701,
03020320702,
03020320801,
03020320802,
03020330101,
03020330102,
03020330201,
03020330202,
03020330301,
03020330302,
03020330401,
03020330402,
03020330501,30557690100921045666
03020330502,30557690101527093733
03020330601,30557690100415083933
03020330602,30557690100718085994
03020330701,
03020330702,
03020330801,30557690101729072230
03020330802,30557690101628028283
03020340101,
03020340102,
03020340201,
03020340202,
03020340301,30557690101932087285
03020340302,30557690100921014079
03020340401,
03020340402,
03020340501,
03020340502,
03020340601,
03020340602,
03020340701,
03020340702,
03020340801,
03020340802,
03020350101,
03020350102,
03020350201,
03020350202,
03020350301,
03020350302,
03020350401,
03020350402,
03020350501,
03020350502,
03020350601,
03020350602,
03020350701,
03020350702,
03020350801,30557690101831057055
03020350802,30557690101022066206
03020360101,30557690100921049499
03020360102,30557690100921077811
03020360201,
03020360202,
03020360301,
03020360302,
03020360401,
03020360402,
03020360501,30557690101932049585
03020360502,30557690101628033574
03020360601,
03020360602,
03020360701,
03020360702,
03020360801,
03020360802,
03020370101,
03020370102,
03020370201,
03020370202,
03020370301,30557690101123012576
03020370302,30557690101325099098
03020370401,30557690100314029685
03020370402,30557690100718045018
03020370501,
03020370502,
03020370601,
03020370602,
03020370701,
03020370702,
03020370801,
03020370802,
03020380101,
03020380102,
03020380201,30557690101123034535
03020380202,30557690100718067839
03020380301,
03020380302,
03020380401,
03020380402,
03020380501,30557690101831086287
03020380502,30557690101932093134
03020380601,
03020380602,
03020380701,
03020380702,
03020380801,
03020380802,
03020390101,
03020390102,
03020390201,
03020390202,
03020390301,
03020390302,
03020390401,
03020390402,
03020390501,
03020390502,
03020390601,
03020390602,
03020390701,
03020390702,
03020390801,
03020390802,
03020400101,
03020400102,
03020400201,
03020400202,
03020400301,
03020400302,
03020400401,
03020400402,
03020400501,
03020400502,
03020400601,
03020400602,
03020400701,
03020400702,
03020400801,
03020400802,
03020410101,
03020410102,
03020410201,
03020410202,
03020410301,30557690100718029599
03020410302,30557690101932070848
03020410401,
03020410402,
03020410501,
03020410502,
03020410601,
03020410602,
03020410701,
03020410702,
03020410801,
03020410802,
03020420101,
03020420102,
03020420201,
03020420202,
03020420301,
03020420302,
03020420401,
03020420402,
03020420501,
03020420502,
03020420601,
03020420602,
03020420701,30557690100819056187
03020420702,30557690101831010840
03020420801,30557690100415096633
03020420802,30557690100819099621
03020430101,
03020430102,
03020430201,
03020430202,
03020430301,
03020430302,
03020430401,
03020430402,
03020430501,
03020430502,
03020430601,30557690101325064073
03020430602,30557690101628095735
03020430701,30557690100921064146
03020430702,30557690100314049483
03020430801,30557690100011074592
03020430802,30557690101022093770
03020440101,30557690100617050342
03020440102,30557690101831019884
03020440201,
03020440202,
03020440301,30557690101527095766
03020440302,30557690101628054348
03020440401,
03020440402,
03020440501,
03020440502,
03020440601,
03020440602,
03020440701,
03020440702,
03020440801,
03020440802,
03020450101,
03020450102,
03020450201,
03020450202,
03020450301,
03020450302,
03020450401,
03020450402,
03020450501,
03020450502,
03020450601,
03020450602,
03020450701,
03020450702,
03020450801,
03020450802,
03020460101,
03020460102,
03020460201,
03020460202,
03020460301,
03020460302,
03020460401,
03020460402,
03020460501,30557690100718061777
03020460502,30557690100819067189
03020460601,30557690101022059795
03020460602,30557690101224085355
03020460701,30557690100617055152
03020460702,30557690100415067675
03020460801,30557690100112052355
03020460802,30557690101729043079
03020470101,
03020470102,
03020470201,
03020470202,
03020470301,
03020470302,
03020470401,
03020470402,
03020470501,
03020470502,
03020470601,
03020470602,
03020470701,
03020470702,
03020470801,30557690100921085566
03020470802,30557690101831044914
03020480101,
03020480102,
03020480201,
03020480202,
03020480301,
03020480302,
03020480401,
03020480402,
03020480501,
03020480502,
03020480601,
03020480602,
03020480701,
03020480702,
03020480801,
03020480802,
03020490101,
03020490102,
03020490201,
03020490202,
03020490301,30557690100415062814
03020490302,30557690101325063872
03020490401,
03020490402,
03020490501,
03020490502,
03020490601,
03020490602,
03020490701,
03020490702,
03020490801,
03020490802,
03020500101,
03020500102,
03020500201,
03020500202,
03020500301,30557690101932084192
03020500302,30557690101831097406
03020500401,
03020500402,
03020500501,
03020500502,
03020500601,
03020500602,
03020500701,
03020500702,
03020500801,
03020500802,
03020510101,
03020510102,
03020510201,
03020510202,
03020510301,
03020510302,
03020510401,
03020510402,
03020510501,
03020510502,
03020510601,
03020510602,
03020510701,
03020510702,
03020510801,
03020510802,
03020520101,
03020520102,
03020520201,
03020520202,
03020520301,
03020520302,
03020520401,
03020520402,
03020520501,
03020520502,
03020520601,30557690101325022004
03020520602,30557690101426041710
03020520701,
03020520702,
03020520801,
03020520802,
03020530101,30557690100617019080
03020530102,30557690101932082093
03020530201,
03020530202,
03020530301,
03020530302,
03020530401,30557690101831020669
03020530402,30557690100112044600
03020530501,
03020530502,
03020530601,30557690101325020885
03020530602,30557690100718064190
03020530701,
03020530702,
03020530801,
03020530802,
03020540101,
03020540102,
03020540201,
03020540202,
03020540301,
03020540302,
03020540401,
03020540402,
03020540501,30557690100415031579
03020540502,30557690100314036272
03020540601,
03020540602,
03020540701,
03020540702,
03020540801,
03020540802,
03020550101,
03020550102,
03020550201,
03020550202,
03020550301,
03020550302,
03020550401,
03020550402,
03020550501,
03020550502,
03020550601,
03020550602,
03020550701,
03020550702,
03020550801,
03020550802,
03020560101,
03020560102,
03020560201,
03020560202,
03020560301,
03020560302,
03020560401,
03020560402,
03020560501,30557690101123093215
03020560502,30557690101527056939
03020560601,
03020560602,
03020560701,
03020560702,
03020560801,
03020560802,
03020570101,30557690101426086574
03020570102,30557690100415036004
03020570201,
03020570202,
03020570301,
03020570302,
03020570401,
03020570402,
03020570501,30557690101426074349
03020570502,30557690101628035608
03020570601,
